,ID,X,Y,Q_R_4_0_0,Q_R_4_0_1,Q_R_4_0_2,Q_R_4_0_3,Q_R_4_0_4,Q_R_4_0_5,Q_R_4_0_6,Q_R_4_0_7,Q_R_4_0_8,Q_R_4_0_9,Q_R_4_1_0,Q_G_3_0_0,Q_G_3_0_1,Q_G_3_0_2,Q_G_3_0_3,Q_G_3_0_4,Q_G_3_0_5,Q_G_3_0_6,Q_G_3_0_7,Q_G_3_0_8,Q_G_3_0_9,Q_G_3_1_0,Q_B_2_0_0,Q_B_2_0_1,Q_B_2_0_2,Q_B_2_0_3,Q_B_2_0_4,Q_B_2_0_5,Q_B_2_0_6,Q_B_2_0_7,Q_B_2_0_8,Q_B_2_0_9,Q_B_2_1_0,Q_NIR_8_0_0,Q_NIR_8_0_1,Q_NIR_8_0_2,Q_NIR_8_0_3,Q_NIR_8_0_4,Q_NIR_8_0_5,Q_NIR_8_0_6,Q_NIR_8_0_7,Q_NIR_8_0_8,Q_NIR_8_0_9,Q_NIR_8_1_0,AREA,GEOM_R1,GEOM_R2,GEOM_R3,GEOM_R4,CONTRUCTIONYEAR,MAXBUILDINGFLOOR,CADASTRALQUALITYID,CLASE
100171,C0C1B9C13E83343A,2245745511,165502699,0.0,406.999755859375,593.998291015625,732.006317138672,890.9967651367191,1084.99395751953,1298.99450683594,1571.99884033203,2006.0068359375,2681.99951171875,8947.14823281308,0.0,424.000381469727,554.000671386719,659.994689941406,775.001342773438,917.0018920898441,1088.00061035156,1306.00115966797,1640.0075683593802,2162.50280761719,7360.583054004591,0.0,266.0,396.999908447266,491.99954223632795,571.999938964844,640.000152587891,712.0001831054691,816.0,987.999755859375,1176.99969482422,2215.5406437012302,0.0,1018.00552368164,1415.99938964844,1660.00396728516,1871.00256347656,2070.99487304688,2287.9990234375,2570.99487304688,2971.00390625,3534.99816894531,10086.9622406257,38.3537175018737,0.5018407986855989,0.106377320350157,0.12300123001223,1.1562730627858702,1967,5.0,6,INDUSTRIAL
100172,F89FC8AB2882E0EA,2193591248,165815628,0.0,325.00149841308604,513.997631835937,659.00390625,794.99453125,920.503753662109,1056.0020263671902,1207.99946289062,1411.99924316406,1750.69294433594,6132.77446498063,0.0,303.00189208984403,460.000610351562,575.999731445312,672.0013305664061,767.002166748047,864.999780273438,978.9989685058591,1131.00290527344,1394.69445800781,6214.23292512723,145.00036621093798,418.00019226074204,472.999761962891,512.000549316406,542.000390625,573.0,601.999438476563,635.000677490234,686.000061035156,765.9999206542971,2273.37110375008,6.37737514352921e-07,579.0056945800779,881.006103515625,1130.99793701172,1344.99968261719,1541.99713134766,1729.99143066406,1929.99445800781,2191.00180664063,2586.99807128906,6249.82899475595,66.4303149973148,0.5675268292144351,0.09380423056876701,0.0910746812387708,0.9709016393669448,1978,10.0,5,RETAIL
100198,3EAAE34C6BED31F6,2205889724,165349721,0.0,417.004150390625,604.00048828125,747.999847412109,879.998291015625,1012.99578857422,1155.99877929688,1325.01000976562,1555.00927734375,1980.4981079101601,6859.831573536,0.0,409.001571655273,559.00341796875,663.001007080078,756.9927368164059,848.003021240234,952.9988403320309,1081.00018310547,1263.00183105469,1620.99230957031,6596.44101181688,60.00068664550779,401.00003051757795,469.000091552734,513.000244140625,550.000244140625,585.0,625.999938964844,682.999328613281,772.000122070312,951.000823974609,5223.96952343776,2.6001534259023603e-11,774.996185302734,1111.00134277344,1350.99914550781,1567.0056152343802,1760.00274658203,1965.00183105469,2203.00634765625,2503.9853515625,2959.00390625,6362.581070314611,865.810147637367,0.64898809315253,0.0341880341891226,0.021925016443741,0.6413067309590079,1987,10.0,4,INDUSTRIAL
100207,F6B91387E881128F,2207437853,165847850,0.0,357.002700805664,513.001525878906,636.004058837891,758.9982299804691,888.0003051757809,1041.9951171875,1216.00115966797,1443.99841308594,1788.49670410156,6678.71922190378,0.0,345.001556396484,480.001159667969,583.001495361328,676.998352050781,774.0001831054691,879.9989624023441,1002.00799560547,1158.99499511719,1432.498046875,8756.96327573872,189.000579833984,384.999877929688,432.99996948242205,473.999908447266,521.000061035156,568.000061035156,615.000183105469,660.000732421875,717.0,813.0006713867191,1725.3857192200699,0.0,792.996978759766,1088.00207519531,1293.00085449219,1478.00158691406,1660.99768066406,1849.99865722656,2065.99682617188,2345.9951171875,2843.98645019531,12361.8020278822,4829.072227518061,0.79922842514126,0.0219108447732677,0.0075534976470840705,0.344737855853906,1980,14.0,4,INDUSTRIAL
100211,68AAFFC2844166C5,2233516179,165591491,7.68862435052142e-07,459.00045776367205,638.99892578125,776.9990844726559,903.999951171875,1030.00024414062,1161.0010498046902,1313.99724121094,1496.99201660156,1763.9937866210898,6174.06401480125,0.0,402.998849487305,549.000549316406,660.000671386719,757.999108886719,853.997283935547,950.997436523438,1068.9963134765599,1218.00224609375,1447.99832763672,5917.5639134536095,218.00061035156202,429.000061035156,477.00003051757795,515.0001220703119,549.999938964844,583.0,617.999938964844,662.0001220703119,734.999499511719,862.0,1436.8209829431303,6.918669441802189e-06,852.3072937011721,1143.0028564453098,1345.9992919921901,1525.00236816406,1695.99987792969,1866.99504394531,2058.10690917969,2288.00205078125,2639.99343261719,6771.3335622267105,31.877147502129997,0.510030279747559,0.11695906431729301,0.136798905608799,1.16963064305715,2006,4.0,3,RETAIL
100212,518FAFE5C96884C6,2177461992,166326961,0.00025345227913931,374.000610351562,460.998626708984,513.00048828125,555.000048828125,593.998596191406,636.000305175781,688.00048828125,759.0001831054691,889.0,2504.5543611304,51.0021476745605,432.000042724609,533.999291992188,585.000061035156,624.000305175781,660.001220703125,695.999877929688,735.999877929688,785.99912109375,879.9989807128909,2241.2438209278102,96.0000839233398,187.0,213.00009765625,232.999955749512,248.999765014648,262.00006103515597,277.000030517578,294.0,333.999969482422,381.00003051757795,875.187647929713,429.005615234375,1862.0018920898399,2109.99594726563,2337.00610351562,2568.00239257813,2793.00244140625,3023.007421875,3302.00095214844,3654.99477539062,4126.30087890625,6423.99614158784,60.00580000395821,0.5582890467148061,0.10718113611918699,0.0868055555554153,0.809895833338494,1950,13.0,6,AGRICULTURE
100213,49ABE4F3855D1298,2189280761,165283530,1.44217574415961e-05,633.0001770019529,725.9999389648441,804.0000427246091,886.997424316406,980.000610351562,1083.0,1205.99942626953,1412.00009765625,1783.0009277343697,6754.10719864263,0.000288439186988398,528.0008117675779,612.0037963867189,688.9996765136721,759.9962890625,824.9993286132809,901.999877929688,1019.9966125488301,1197.00002441406,1516.9962890625,6502.737131826179,192.003204345703,364.999938964844,411.000091552734,451.99983825683603,483.00001831054703,515.0,553.000183105469,630.00048828125,792.002087402344,1104.99940185547,2860.7494958593797,0.000908835732843727,1137.00129394531,1305.01396484375,1439.99859619141,1568.00134277344,1703.00549316406,1862.998828125,2073.00048828125,2320.00356445312,2668.1011230468803,6798.207198476701,538.637249999598,0.618115715241083,0.0317757900238793,0.0361141206211598,1.13652943306902,1970,1.0,5,INDUSTRIAL
100243,D814F2A47A9AB411,2266836633,165900293,0.00109888729639351,454.999337768555,573.0050048828119,668.002612304688,752.9995727539059,853.000122070312,1005.9991577148401,1201.70168457031,1448.99909667969,1835.8939453125,5082.26595925291,9.08119091036497e-06,433.00027465820295,561.0006225585939,640.306604003905,712.000573730469,791.998413085938,903.000170898438,1060.99987792969,1270.9987548828099,1634.01481933594,5159.5637553613105,28.0006942749023,268.000030517578,323.000158691406,375.999642944336,433.0,501.0,591.002416992187,715.999780273438,858.999987792969,1015.0001159668,2043.29099736327,0.00761947548016906,1239.00283203125,1485.99921875,1697.9994628906197,1891.00161132812,2079.99987792969,2289.00043945313,2548.99926757812,2960.00502929687,3724.89934082031,5997.4590774316,517.887354987841,0.881448194630294,0.0361004314010194,0.0471464604795095,1.30598052848139,1990,1.0,5,INDUSTRIAL
100256,9AF550A1F10A443A,2200704483,165503525,7.752092023860509e-11,451.006500244141,635.9984130859381,791.011016845703,941.994140625,1077.50115966797,1215.99926757812,1356.99792480469,1525.99755859375,1783.00360107422,16258.2636252931,8.232014465647809e-07,390.00045776367205,514.999572753906,614.001129150391,704.9982299804691,783.9983520507809,864.0007934570309,954.999786376953,1080.9990234375,1311.99755859375,16824.2659807619,108.000045776367,414.999893188477,483.999908447266,509.999938964844,531.999938964844,554.0,579.000061035156,612.0,668.00048828125,754.0,2962.6700989869105,1.33168450702215e-05,691.0006713867191,964.997436523438,1158.00524902344,1316.00610351562,1464.99450683594,1610.99670410156,1766.9973144531198,1957.99755859375,2257.00122070312,15789.3060979982,292.350987492546,0.7204997506196591,0.0439174352244416,0.0561167227835507,1.2777777777041002,2006,7.0,2,INDUSTRIAL
100258,C4FD2E31FB77D1F1,2224359701,165750236,0.0,341.99918518066397,508.998687744141,644.999682617188,767.9998046875,889.0016479492191,1019.9926513671901,1173.99932861328,1378.98896484375,1688.00081787109,7106.76951825523,0.0,333.000500488281,457.000579833984,554.002337646484,642.00322265625,726.998321533203,816.000122070312,924.001354980469,1076.00200195313,1327.00112304687,7081.59158779619,83.0000686645508,389.000668334961,436.0,471.0,503.000152587891,540.0001220703119,581.0,622.000061035156,667.9998779296881,757.9998596191409,1445.1845699306198,9.84229882305954e-06,762.999639892578,1029.999609375,1232.00155029297,1412.0033691406197,1591.50628662109,1767.00205078125,1955.9954467773398,2189.0041015625,2570.99506835938,6719.04003040151,560.405200002932,0.7373323814412791,0.0342348510773499,0.0384319754035943,1.12259800157335,2001,1.0,5,PUBLIC
100272,B86759D487B4A69B,2222173904,165621197,0.0,316.997634887695,503.003845214844,655.9993896484381,798.997314453125,941.999359130859,1097.00122070312,1271.00866699219,1485.99645996094,1809.99298095703,5128.23998181168,0.0,286.001678466797,436.001586914062,551.001312255859,650.002014160156,745.003143310547,841.999145507812,954.994140625,1102.00024414062,1357.00091552734,5394.218263647879,150.000244140625,399.999649047852,458.000091552734,500.000061035156,533.9998779296881,569.0001220703119,603.999938964844,642.999969482422,691.999877929688,759.9999389648441,1577.96465042733,3.0863974570527503e-12,534.996429443359,808.998046875,1023.0029602050801,1200.99645996094,1381.0021972656198,1568.00329589844,1766.0017089843802,1998.0090332031198,2347.99841308594,5448.08213161677,601.7045527476371,0.7561407558537809,0.0391696043880245,0.0320826448932262,0.819069924102552,1966,6.0,4,INDUSTRIAL
100273,C5D0B9D831611C37,2196338939,165671084,0.0,211.000427246094,315.00018310546903,439.999816894531,571.00048828125,716.004974365234,879.9982299804691,1066.99365234375,1294.00244140625,1658.98876953125,5182.0263160403,0.0,289.002471923828,371.001098632812,451.998382568359,538.9976806640619,631.0010986328119,739.0009155273441,862.001983642578,1024.01599121094,1283.99230957031,4972.184278442971,23.000185012817397,198.00012207031202,317.00018310546903,394.000091552734,454.000061035156,496.000076293945,538.000427246094,578.999664306641,623.999938964844,701.001617431641,1456.3584482422198,1.70430336510208e-11,742.002532958984,1074.99731445312,1328.01153564453,1537.01220703125,1730.00146484375,1922.99572753906,2126.99072265625,2367.9873046875,2742.990234375,5698.20514416516,1523.2832999933498,0.36644691719272493,0.0128485159965439,0.0187230855645304,1.45721774947136,1980,5.0,3,PUBLIC
100278,A9C9CAD46A35BCA4,2195624615,165526954,8.24130763632525e-11,366.000534057617,545.000183105469,698.003997802734,833.99658203125,951.001068115234,1081.99816894531,1233.00073242188,1420.00390625,1716.99359130859,6478.29678955105,2.21695994895299e-11,357.000427246094,481.99929809570295,584.997497558594,668.0023193359381,747.0023803710941,827.99951171875,921.001098632812,1046.99670410156,1271.00024414062,5777.1446477051,50.001033782959006,386.999862670898,440.99978637695295,472.999923706055,501.99996948242205,526.000061035156,550.000061035156,577.000061035156,614.000244140625,675.999816894531,1589.2634172668697,0.00025758260744623796,686.994201660156,962.006591796875,1169.99847412109,1347.00256347656,1513.99890136719,1684.99816894531,1878.99743652344,2126.00244140625,2504.00354003906,6266.75263366709,214.951447506257,0.64357375943949,0.0593119810189866,0.0504795557799151,0.851085310466293,1952,6.0,5,INDUSTRIAL
100282,692D060FF998BBFB,2202576835,165344668,0.0,417.004150390625,604.00048828125,747.999847412109,879.998291015625,1012.99578857422,1155.99877929688,1325.01000976562,1555.00927734375,1980.4981079101601,6859.831573536,0.0,409.001571655273,559.00341796875,663.001007080078,756.9927368164059,848.003021240234,952.9988403320309,1081.00018310547,1263.00183105469,1620.99230957031,6596.44101181688,60.00068664550779,401.00003051757795,469.000091552734,513.000244140625,550.000244140625,585.0,625.999938964844,682.999328613281,772.000122070312,951.000823974609,5223.96952343776,2.6001534259023603e-11,774.996185302734,1111.00134277344,1350.99914550781,1567.0056152343802,1760.00274658203,1965.00183105469,2203.00634765625,2503.9853515625,2959.00390625,6362.581070314611,3.5276999984721296,0.635392651249168,0.28818443813934996,0.625000000009095,2.1687499992865,1986,5.0,5,OTHER
100306,624D9864A5D5C0FB,2201595071,165432037,0.0,443.000015258789,619.998291015625,762.994049072266,907.004028320312,1054.00299072266,1202.9990234375,1360.99383544922,1553.99865722656,1863.00036621094,6449.61554687543,0.0,434.001220703125,572.0025634765619,673.000457763672,769.9979858398441,860.993041992188,959.9996948242191,1077.99987792969,1231.0,1515.99060058594,6132.0042085943705,160.000335693359,393.00003051757795,464.000305175781,516.999938964844,561.000061035156,608.0,649.000061035156,685.0,757.999755859375,918.000122070312,2262.19375054946,2.6001534259023603e-11,821.0078125,1126.99829101562,1361.00048828125,1555.99353027344,1731.00421142578,1918.0,2141.00317382812,2433.0029296875,2904.99609375,6070.4187227784305,342.493485006108,0.799097725729788,0.0512820512845004,0.045496940330730005,0.887190336406865,1977,1.0,4,RETAIL
100307,7CA944D85425F0AF,2195818938,165671898,0.0,211.000427246094,315.00018310546903,439.999816894531,571.00048828125,716.004974365234,879.9982299804691,1066.99365234375,1294.00244140625,1658.98876953125,5182.0263160403,0.0,289.002471923828,371.001098632812,451.998382568359,538.9976806640619,631.0010986328119,739.0009155273441,862.001983642578,1024.01599121094,1283.99230957031,4972.184278442971,23.000185012817397,198.00012207031202,317.00018310546903,394.000091552734,454.000061035156,496.000076293945,538.000427246094,578.999664306641,623.999938964844,701.001617431641,1456.3584482422198,1.70430336510208e-11,742.002532958984,1074.99731445312,1328.01153564453,1537.01220703125,1730.00146484375,1922.99572753906,2126.99072265625,2367.9873046875,2742.990234375,5698.20514416516,326.94609249974303,0.6273648947730649,0.0482392667599376,0.0397780385447507,0.824598739087512,1970,1.0,3,PUBLIC
100308,F108113D31AA3F5B,2206337513,165246682,1.62037050444042e-11,511.999221801758,716.000366210938,888.996551513672,1056.0,1238.49768066406,1432.0017089843802,1649.0046386718802,1933.9982910156198,2486.99926757812,6723.56280517601,0.0,438.001586914062,607.005859375,743.000457763672,878.0082397460941,1029.00567626953,1204.99841308594,1415.99664306641,1690.00048828125,2245.99987792969,7307.899675782759,44.0003662109375,439.999938964844,510.999938964844,571.9998779296881,653.999938964844,755.000396728516,877.999389648438,1063.00024414062,1253.99987792969,1523.99957275391,3084.7974487915803,0.00105512188747525,957.003173828125,1273.99792480469,1486.9978027343802,1664.9958496093802,1835.00225830078,2015.00378417969,2238.99072265625,2522.0009765625,2968.00720214844,6655.80654248052,123.759750003342,0.9621023720283599,0.0731528895345519,0.106269925610684,1.4527098831891,1966,13.0,5,RETAIL
100311,B040E02D8D57B7EB,2190291040,165694003,1.6655741022497698e-11,219.000091552734,309.99676513671903,410.998291015625,510.001800537109,611.997619628906,718.9973754882809,844.999725341797,1013.0010375976599,1325.498046875,9176.723355469001,5.807858087791829e-06,307.00038146972696,384.999176025391,458.999130249023,538.9990234375,621.998718261719,711.9979858398441,809.000946044922,930.002197265625,1179.99713134766,8916.057282227659,8.00091934204102,200.99997711181598,252.999862670898,304.000030517578,347.0,397.000152587891,453.000152587891,514.000183105469,597.000244140625,723.999542236328,1992.15186285404,0.0029095010831952104,1044.49847412109,1305.99267578125,1546.00573730469,1770.0007324218802,1987.99627685547,2217.00048828125,2482.50024414062,2843.99926757812,3490.50073242188,10065.2705354024,10922.1100708392,0.38052644834311405,0.005952398667889071,0.00585310463302459,0.9833186517898861,1975,1.0,11,PUBLIC
100313,95BC1EBD2996D011,2200730493,165214748,1.62037050444042e-11,511.999221801758,716.000366210938,888.996551513672,1056.0,1238.49768066406,1432.0017089843802,1649.0046386718802,1933.9982910156198,2486.99926757812,6723.56280517601,0.0,438.001586914062,607.005859375,743.000457763672,878.0082397460941,1029.00567626953,1204.99841308594,1415.99664306641,1690.00048828125,2245.99987792969,7307.899675782759,44.0003662109375,439.999938964844,510.999938964844,571.9998779296881,653.999938964844,755.000396728516,877.999389648438,1063.00024414062,1253.99987792969,1523.99957275391,3084.7974487915803,0.00105512188747525,957.003173828125,1273.99792480469,1486.9978027343802,1664.9958496093802,1835.00225830078,2015.00378417969,2238.99072265625,2522.0009765625,2968.00720214844,6655.80654248052,3286.6867453817104,0.6488862077405999,0.009719117504162279,0.0203134363224686,2.09004946321199,1968,13.0,8,INDUSTRIAL
100316,C3B91E5113EF15AE,2190533113,165283615,2.1469131752382998e-06,464.999938964844,610.000219726562,721.000982666016,828.999975585937,953.000854492188,1122.0,1347.99986572266,1621.99545898438,1992.99333496094,6915.37749085462,4.9942977966566104e-06,470.00364074707,581.998620605469,665.0,743.997888183594,839.999786376953,966.0021484375,1143.00089111328,1389.9982910156198,1769.9992675781198,6702.4667214746105,79.0009307861328,326.0,396.000396728516,451.000091552734,496.000091552734,547.999572753906,626.000341796875,734.000244140625,1004.2083740234401,1310.0002563476598,4945.6936285497995,0.00677007855847478,1132.99991455078,1356.99948730469,1553.0056274414098,1737.0017578125,1916.9997558593802,2096.996875,2315.99616699219,2633.00200195312,3126.12629394531,6636.50506397958,83.80090761313109,0.8582748332294041,0.13887924450970002,0.073746312684695,0.5310103244372439,1975,1.0,5,INDUSTRIAL
100323,92B7CA5136D671D0,2165540397,165540550,1.49480081290676e-06,162.000358581543,198.00061035156202,245.00057220459,329.001068115234,493.999450683594,700.002563476562,896.997528076172,1136.00048828125,1497.99505615234,15770.624162549298,0.000574262114241719,286.0009765625,329.000579833984,366.999847412109,423.000366210938,526.998931884766,665.004150390625,808.003753662109,977.00048828125,1274.49597167969,6047.069578102571,0.000217437744140625,132.99996948242202,150.999984741211,168.999984741211,200.000061035156,382.0,496.999816894531,581.999816894531,671.999755859375,814.9993286132809,1904.1925091370101,0.0019822574686259,1333.00299072266,1615.00280761719,1806.4990234375,1958.0046386718802,2096.99829101562,2227.00073242188,2369.00537109375,2552.98999023438,2871.99572753906,6006.857875417049,199.203221768228,0.519027341482739,0.07043493572923,0.0369918248067235,0.525191432685189,1969,3.0,3,RETAIL
100330,2D228B590A78BDFA,2221791726,165684215,0.0,301.99934387207,462.999267578125,591.002166748047,706.997802734375,816.005004882812,935.002319335938,1073.99896240234,1266.998046875,1591.99560546875,9086.30061596756,0.0,286.000930786133,416.999847412109,517.996643066406,600.999816894531,682.997314453125,766.0056762695309,863.998870849609,999.0027465820309,1249.00335693359,7965.63560717942,104.0,385.00016784668,433.00045776367205,465.000198364258,494.0,523.000152587891,551.999938964844,586.000213623047,631.998107910156,706.00048828125,1480.2829766235502,5.66696871828754e-06,637.006408691406,907.0,1082.00622558594,1242.99951171875,1399.0029296875,1569.99353027344,1750.99353027344,1970.00244140625,2305.49780273438,8862.97362329253,3996.13764056709,0.264358928472245,0.00976758042383379,0.00677277345072434,0.6933931594971199,1974,11.0,4,PUBLIC
100334,45F5DA6686A55F26,2232704843,165610860,0.0,388.001147460937,584.004370117187,743.9978576660159,891.000598144531,1042.50518798828,1201.99926757812,1378.99869384766,1613.99755859375,1969.2952514648398,10280.3128300605,1.54846884470317e-06,348.007833862305,490.998822021484,600.001416015625,702.0018920898441,799.999114990234,909.996228027344,1040.00717773438,1223.60551757813,1558.99973144531,9770.16144369595,54.000789642334006,402.00003051757795,475.999938964844,524.999938964844,570.000183105469,607.000183105469,649.000183105469,710.999633789062,809.000158691406,1002.99995727539,2750.43842686534,0.0009393271757289769,736.00771484375,1002.0008544921901,1190.99378662109,1356.00441894531,1520.9992675781198,1692.99675292969,1877.00270996094,2113.0052734375,2474.99753417969,10952.9386145925,1642.70105788194,0.536618573020987,0.0186428038784671,0.0175224945023046,0.9399066050651079,1960,5.0,6,PUBLIC
100336,81C07D7A41437D7C,2199013804,165576109,2.6701309566168302e-11,322.99989318847696,485.00271606445295,632.0076904296881,762.000366210938,888.9994506835941,1024.99914550781,1179.99853515625,1371.00341796875,1667.99169921875,5938.5059291017005,7.64111427997705e-06,329.999313354492,444.001525878906,541.000091552734,627.00244140625,706.999359130859,787.999755859375,883.998199462891,1018.00024414062,1253.00036621094,5669.05071848492,50.001033782959006,324.999755859375,388.99996948242205,430.999908447266,473.00003051757795,504.000259399414,531.0,564.9996337890619,613.0,688.9998168945309,1588.86821472784,1.7020449377014302e-05,679.003662109375,981.991577148438,1201.00274658203,1397.0,1581.01202392578,1779.9973144531198,2006.0021972656198,2279.99389648438,2674.99816894531,6405.45066018185,405.41719110819605,0.5002871421445129,0.0369276218597806,0.0334168755220867,0.904928989171717,1920,2.0,0,OFFICE
100338,B8EF3F3FF2760944,2267533561,165941359,0.00109888729639351,454.999337768555,573.0050048828119,668.002612304688,752.9995727539059,853.000122070312,1005.9991577148401,1201.70168457031,1448.99909667969,1835.8939453125,5082.26595925291,9.08119091036497e-06,433.00027465820295,561.0006225585939,640.306604003905,712.000573730469,791.998413085938,903.000170898438,1060.99987792969,1270.9987548828099,1634.01481933594,5159.5637553613105,28.0006942749023,268.000030517578,323.000158691406,375.999642944336,433.0,501.0,591.002416992187,715.999780273438,858.999987792969,1015.0001159668,2043.29099736327,0.00761947548016906,1239.00283203125,1485.99921875,1697.9994628906197,1891.00161132812,2079.99987792969,2289.00043945313,2548.99926757812,2960.00502929687,3724.89934082031,5997.4590774316,512.705800739356,0.949232826148272,0.0440276493647248,0.0420512604865446,0.955110279410837,1982,1.0,7,RETAIL
100339,8CE10BA6922844BD,2265260365,165632212,3.53205177816562e-05,584.0004089355471,717.0,859.998175048828,1016.0005004882801,1205.99816894531,1459.00104980469,1728.99525146484,2066.0091796875,2682.993359375,8380.097817950022,0.0,522.001525878906,635.000415039063,762.0002075195309,902.0006713867191,1077.00323486328,1295.00102539063,1554.99895019531,1860.0080566406198,2482.99743652344,7634.758042052221,72.0007247924805,395.00025634765603,471.999938964844,573.997503662109,748.000146484375,946.000274658203,1111.00051269531,1271.99998779297,1464.00280761719,1761.30085449219,4148.37506000001,0.00065886857919395,1076.00281982422,1339.00385742187,1496.00001220703,1637.99775390625,1794.99768066406,1971.2066894531301,2176.990625,2459.00087890625,2985.9958984375,8742.907470889859,2204.50095550882,0.27031360565102,0.0115875526508533,0.0105819545928367,0.913217390391528,1992,8.0,8,INDUSTRIAL
100341,6AC79F7C27623F56,2195927872,165368296,0.0,402.007315063477,563.404577636719,663.002728271484,753.999597167969,858.999542236328,983.9994506835941,1133.99986572266,1333.00180664063,1690.00015869141,6641.80619344249,0.0,411.002392578125,536.999963378906,609.002880859375,679.999108886719,754.999145507812,837.000439453125,946.001623535156,1102.00112304687,1388.9990234375,6441.75242331166,99.00067138671879,354.00026550293,401.999829101563,439.000091552734,471.00003051757795,504.99972534179705,542.000305175781,584.9999938964839,658.999853515625,793.0007690429691,5224.87672343776,2.38611232816766e-06,882.00107421875,1187.00378417969,1405.99968261719,1585.00700683594,1739.00695800781,1899.993359375,2097.0052734375,2352.00791015625,2767.01154785156,6804.24207298352,184.829522828868,0.0111415904211689,0.0062433274438272604,0.00965516575505082,1.5464775541441202,1982,10.0,5,OTHER
100351,2CAEDC6EDFE69331,2202048609,165602530,7.459683729393871e-06,456.008193969727,650.000732421875,803.003631591797,945.9970092773441,1080.0,1207.00231933594,1348.99603271484,1514.994140625,1766.0021972656198,5330.79923095789,9.045348497993541e-11,391.002578735352,523.002502441406,623.002868652344,707.9946899414059,782.0022583007809,857.9943237304691,943.000122070312,1055.00158691406,1255.99371337891,5027.00669421435,221.000442504883,460.000091552734,495.000122070312,519.0,540.000061035156,561.000091552734,586.9996337890619,613.9998779296881,645.999755859375,696.9998168945309,1184.51535281378,2.39773817156674e-06,598.5069580078119,857.000732421875,1052.00103759766,1220.99401855469,1374.50372314453,1527.99755859375,1693.98962402344,1888.99255371094,2172.99267578125,5454.22227648988,463.414719873334,0.6872322311686391,0.0344346688255356,0.0430663221361414,1.25066752795964,1970,6.0,2,OFFICE
100356,D94D1400C0C4CA2C,2225355220,165612958,0.0,316.997634887695,503.003845214844,655.9993896484381,798.997314453125,941.999359130859,1097.00122070312,1271.00866699219,1485.99645996094,1809.99298095703,5128.23998181168,0.0,286.001678466797,436.001586914062,551.001312255859,650.002014160156,745.003143310547,841.999145507812,954.994140625,1102.00024414062,1357.00091552734,5394.218263647879,150.000244140625,399.999649047852,458.000091552734,500.000061035156,533.9998779296881,569.0001220703119,603.999938964844,642.999969482422,691.999877929688,759.9999389648441,1577.96465042733,3.0863974570527503e-12,534.996429443359,808.998046875,1023.0029602050801,1200.99645996094,1381.0021972656198,1568.00329589844,1766.0017089843802,1998.0090332031198,2347.99841308594,5448.08213161677,132.480892504765,0.259658827302071,0.0495294700336654,0.0395718327693684,0.798955303629763,1920,1.0,7,OTHER
100366,BC95E280F3C34F7C,2267357316,165676567,3.7285301459632996e-06,586.999841308594,709.999108886719,811.999890136719,927.0016723632809,1052.9990234375,1231.99916992187,1502.00693359375,1872.9985595703101,2570.99916992187,10116.0790518951,0.0010692253708839401,504.999649047852,614.997973632813,709.000128173828,805.796057128907,908.999603271484,1054.00100097656,1277.99456787109,1600.00405273437,2180.00012207031,9534.47056519607,132.000106811523,358.999938964844,435.999816894531,491.00003356933604,546.9998046875,608.000061035156,697.000134277344,807.999847412109,1006.9994873046901,1451.3000610351598,5894.87334687503,0.000439458410255611,1223.0007202148402,1461.9990234375,1642.00075683594,1814.99479980469,1986.0021972656198,2190.00380859375,2463.00021972656,2825.58989257813,3238.99943847656,10029.5842548446,1528.5991298076099,0.633148174769707,0.0145156736613857,0.0285347817588944,1.9657910769103402,1960,1.0,7,OFFICE
100370,D0D263186B7A7195,2204830492,165642280,0.0,385.00099487304703,580.00576171875,737.0044494628909,873.996459960938,1005.99877929688,1141.0017578125,1296.99708251953,1505.99675292969,1822.99403076172,5364.80315727114,0.0,346.996734619141,495.997705078125,602.000579833984,701.000646972656,795.999267578125,889.995288085938,995.997448730469,1138.00170898438,1387.00281982422,5534.49636729078,99.0009613037109,483.99996948242205,521.000341796875,547.000183105469,570.000061035156,591.9998779296881,615.798437499999,643.000183105469,682.0001220703119,754.700115966798,2182.96698171878,7.40101209484312e-12,558.0041015625,809.008312988281,1002.0092102050801,1175.0001953125,1327.99688720703,1486.79572753906,1666.1049560546899,1884.99406738281,2220.99013671875,5544.67048468287,395.810849988441,0.8788765653669142,0.0462962962950986,0.0479616306954972,1.0359712230495401,1999,7.0,2,OFFICE
100378,951197A6C29616C1,2248151679,165494361,1.0189005479333e-06,634.997802734375,852.000244140625,1012.00131225586,1150.99694824219,1296.99755859375,1464.00305175781,1658.99841308594,1896.9973144531198,2270.0078125,7382.11524111447,3.0602163860749e-06,555.001434326172,727.999145507812,859.0043334960941,975.0004272460941,1097.99749755859,1241.99926757812,1413.99499511719,1623.99645996094,1948.99621582031,6671.7796312256205,35.0001831054688,496.999435424805,574.999938964844,634.999816894531,692.9998168945309,751.9995727539059,813.999633789062,894.0000610351559,1007.00067138672,1193.99938964844,2837.3232558594605,6.66007963445736e-06,1185.00109863281,1573.00146484375,1790.01385498047,1957.00061035156,2111.00109863281,2263.99560546875,2430.99597167969,2659.99755859375,3033.49816894531,7813.138172071509,1504.67052013333,0.33883380341517605,0.0162946064849764,0.0138197899391956,0.848120508582849,2003,3.0,4,OFFICE
